id,gid,name,precision,vintage
2023,3191957803,Lupin III: Return of Pycal,OAV,2002-04-03
2022,2152325154,Lupin III: Alcatraz Connection,special,2001-08-03
2021,3856522696,Dead Leaves,OAV,2004-01-17
2020,1710062817,Daddy Long-Legs,TV,1990-01-04 to 1990-12-23
2019,2897897170,Romeo and the Black Brothers,TV,1995-01-15 to 1995-12-17
2018,2926441052,Tokyo Godfathers,movie,2003
2014,118406022,Chō Hatsumei Boy Kanipan,TV,1999-02-05 to 1999-06-25
2013,2292945043,Hatsumei Boy Kanipan,TV,1998-07-03 to 1999-01-29
2012,3782073105,Meimon! Daisan Yakyū-bu,TV,1988-10-20 to 1989-09-29
2011,205773535,Fortune Dogs,TV,2002-07-04 to 2003-03-29
2010,3082231564,Manga Hana no Kakarichō,TV,1976-10-03 to 1977-03-27
2009,3735094802,Lily C.A.T.,OAV,1987-09-01
2008,1197714190,Perman,TV 2/1983,1983-04-04 to 1985-03-31
2007,3417792091,Omakase Scrappers,TV,1994-04-07 to 1995-01-05
2006,1297048795,Tanoshii Moomin Ikka,TV,1990-04-12 to 1991-10-03
2005,2355784003,Himitsu no Akko-chan,TV 3,1998-04-05 to 1999-02-28
2004,2160590448,Himitsu no Akko-chan,TV 2,1988-10-09 to 1989-12-24
2003,149022786,Watashi to Watashi: Futari no Lotte,TV,1991-11-09 to 1992-09-05
2002,3528141202,BuBu ChaCha,TV,1999-04-08 to 1999-11-25
2001,1830527782,Ginga Hyōryū Vifam 13,TV,1998-03-21 to 1998-10-03
2000,3208132611,Ginga Hyōryū Vifam,TV,1983-10-21 to 1984-09-21
1999,2070011799,God Mazinger,TV,1984-04-15 to 1984-09-23
1997,610977500,Great Mazinger,TV,1974-09-08 to 1975-09-28
1994,1394995324,Getter Robo Go,TV,1991-02-11 to 1992-01-27
1993,3453193662,Getter Robo G,TV,1975-05-15 to 1976-03-25
1992,1290291037,Xabungle,TV,1982-02-06 to 1983-01-29
1991,999387215,Super Electromagnetic Robot Com-battler V,TV,1976-04-17 to 1977-05-28
1990,3902181720,Reideen the Brave,TV,1975-04-04 to 1976-03-26
1989,2170473837,R.O.D -The TV-,TV,2003-09-01 to 2004-03-16
1988,3650029195,Shin Hakkenden,TV,1999-04-03 to 1999-09-25
1987,26524088,Space Boy Soran,movie,1965-07-24
1986,160830455,Digimon: Diaboromon Strikes Back,movie,2001-03-03
1985,2925842770,Guilstein,movie,2002
1983,2173732184,Shōnen Ashibe,TV,1991-04-11 to 1991-12-28
1982,2459711068,Shōnen Ashibe 2,TV,1992-10-10 to 1993-03-27
1981,3374907760,Kochira Katsushika-ku Kamearikouen-mae Hashutsujo: The Movie,movie,1999-12-23
1979,3772068484,Future GPX Cyber Formula,TV,1991-03-15 to 1991-12-20
1978,240666641,Detatoko Princess,OAV,1997-12-01
1977,1810388282,Lord of Lords Ryu Knight: Adeu's Legend,OAV,1994-07-21 to 1995-09-25
1976,1603724964,G-taste,OAV,1999-12-18
1973,19286482,Legend of Manxmouse,movie,1979-06-30
1972,1579177186,Nageki no Ryū,OAV,
1971,1292166523,Leave it to Piyoko!,OAV,2003
1970,2960518518,Tenshi no Shippo Chu!,TV,2003-03-06
1969,3170108729,Stratos 4,TV,2003-01-05 to 2003-03-30
1968,2963308417,Barom One,TV,2002-12-07 to 2003-03-22
1966,1926826947,Shutsugeki! Machine Robo Rescue,TV,2003-01-08 to 2004-01-03
1965,1028419010,Kino's Journey,TV,2003-04-08 to 2003-07-08
1964,3738389408,Mouse,TV,2003-01-05 to 2003-03-26
1963,3221142718,hack//Legend of the Twilight,TV,2003-01-08 to 2003-03-26
1962,2789074768,Astro Boy,TV 3/2003,2003-04-06 to 2004-03-28
1961,908043749,Tico and Friends,TV,1994-01-16 to 1994-12-18
1960,3250348033,Honoo no Alpen Rose: Judy & Randy,TV,1985-04-08 to 1986-04-03
1959,2447865513,Brave of Gold Goldran,TV,1995-02-04 to 1996-01-27
1958,2996293218,Brave Police J-Decker,TV,1994-02-05 to 1995-01-28
1957,177833567,Brave Express Might Gaine,TV,1993-01-30 to 1994-01-22
1956,1964258246,Brave Fighter of Sun Fighbird,TV,1991-02-02 to 1992-02-01
1955,547785929,Brave Fighter Exkizer,TV,1990-02-03 to 1991-01-26
1954,2924857174,Brave Saga,omnibus,
1953,3358800022,Muteki Ō Tri-Zenon,TV,2000-10-14 to 2001-03-17
1952,3289681019,Mama wa Shougaku Yonensei,TV,1992-01-10 to 1992-12-25
1951,3029835065,Kariage-kun,TV,1989-10-17 to 1990-12-21
1950,2619798143,Parappa the Rapper,TV,2001-04-14 to 2001-09-29
1949,2023018591,Mama wa Poyopoyo-Saurus ga Osuki,TV,1995-09-02 to 1996-08-31
1947,3489624364,Twin Hawks,TV,1984-09-20 to 1985-06-21
1946,983207877,Mikan Enikki,TV,1992-10-16 to 1993-06-19
1945,1808771715,Gulliver's Travels Beyond the Moon,movie,1965-03-20
1944,1353516940,Monarch: The Big Bear of Tallac,TV,1977-06-07 to 1977-12-06
1943,2986237702,Coo: Tōi Umi kara Kita Coo,movie,1993-12-19
1942,3192523898,Kujira no Chōyaku - Glassy Ocean,movie,1998-11-14
1941,2992093970,Ultra Nyan: Hoshizora Kara Maiorita Fushigi Neko,movie,1997-04-12
1940,3922615359,Ultra Nyan 2: Happy Daisakusen,movie,1998-03-14
1939,206960982,Kaze no Naka no Shoujo Kinpatsu no Jeanie,TV,1992-10-15 to 1993-09-30
1937,104362866,Doraemons: The Great Operation of Springing Insects,movie,1998-03-07
1936,3605894854,Doraemons: The Mysterious Thief Dorapan The Mysterious Cartel,movie,1997-03-08
1935,3308337176,Dorami & Doraemons: Robot School's Seven Mysteries,movie,1996-03-02
1934,2978563716,Dorami-chan: A Blue Straw Hat,movie,1994-03-12
1933,3861460509,"Dorami-chan: Hello, Dynosis Kids!!",movie,1993-03-06
1932,109546317,"Dorami-chan: Wow, The Kid Gang of Bandits",movie,1991-03-09
1931,1562057066,Doraemon: Treasure of the Shinugumi Mountain,special,1986-04-04
1930,3900213046,Doraemon's Time Capsule for 2001,special,1979-01
1929,646302762,Doraemon and Itchy the Stray,special,1979-01
1928,3777066963,Doraemon: Come back Doraemon,special,1979-01
1927,3412977391,Doraemon: Featherplace,special,1979-01
1926,3095906706,Doraemon Meets Hattori the Ninja,special,1979-01
1925,22152087,Doraemon: Summer Holiday,special,1986-04-04
1924,1671584617,Doraemon: It's Spring!,special,1986-04-04
1923,2778557041,Doraemon: It's Winter!,special,1986-04-04
1922,73700236,Doraemon: It's Autumn!,special,1986-04-04
1921,3196614755,Doraemon: It's Summer!,special,1986-04-04
1920,2636424553,Doraemon: It's New Year!,special,1979-01
1919,661802712,Doraemon the Movie: Nobita in the Robot Kingdom,movie 1-23,2002-03-09
1918,224163043,Doraemon the Movie: Nobita and the Winged Braves,movie 1-22,2001-03-10
1917,1486304208,Doraemon the Movie: Nobita's the Legend of the Sun King,movie 1-21,2000-03-04
1916,1069086041,Doraemon the Movie: Nobita Drifts in the Universe,movie 1-20,1999-03-06
1915,1286342039,Doraemon: Doraemon Comes Back,movie,1998-03-07
1914,3120841426,Doraemon the Movie: Nobita's Great Adventure in the South Seas,movie 1-19,1998-03-07
1913,772588405,Doraemon the Movie: Nobita and the Spiral City,movie 1-18,1997-03-08
1912,247333574,Doraemon the Movie: Nobita and the Galaxy Super-express,movie 1-17,1996-03-02
1910,2397510842,Doraemon the Movie: Nobita's Diary on the Creation of the World,movie 1-16,1995-03-04
1909,3499820379,Doraemon the Movie: Nobita's Three Visionary Swordsmen,movie 1-15,1994-03-12
1908,2367163726,Doraemon the Movie: Nobita and the Tin Labyrinth,movie 1-14,1993-03-06
1907,111966124,Doraemon the Movie: Nobita and the Windmasters,movie 1-24,2003-03-08
1906,2064189006,Doraemon the Movie: Nobita's Dorabian Nights,movie 1-12,1991-03-09
1905,3402959676,Doraemon the Movie: Nobita and the Animal Planet,movie 1-11,1990-03-10
1904,2316836499,Doraemon the Movie: Nobita and the Birth of Japan,movie 1-10,1989-03-11
1903,1393707648,Tokio Private Police,OAV,1997-07-21
1902,2883867287,Fortune Quest - Yonimo Shiawase na Bōkensha-tachi,OAV,1993-10-09
1897,417569275,Dorami-chan: Mini-Dora SOS,movie,1989-03-11
1896,3152391949,Doraemon: What Am I for Momotaro,movie,1981
1895,3781430198,Doraemon the Movie: The Record of Nobita's Parallel Visit to the West,movie 1-09,1988-03-12
1894,3918219721,Doraemon the Movie: The Record of Nobita's Spaceblazer,movie 1-02,1981-03-14
1893,1269856177,Doraemon the Movie: Nobita's Little Space War,movie 1-06,1985-03-16
1892,810320429,Doraemon the Movie: Nobita in the Haunts of Evil,movie 1-03,1982-03-13
1891,3593882030,Doraemon the Movie: Nobita and the Steel Troops,movie 1-07,1986-03-15
1890,1719663281,Doraemon the Movie: Nobita and the Knights on Dinosaurs,movie 1-08,1987-03-14
1889,334778166,Doraemon the Movie: Nobita and the Castle of the Undersea Devil,movie 1-04,1983-03-12
1888,2651375891,Doraemon the Movie: Nobita's Great Adventure into the Underworld,movie 1-05,1984-03-17
1887,307333803,Doraemon the Movie: Nobita's Dinosaur,movie 1-01,1980-03-15
1886,3628397750,Plawres Sanshiro,TV,1983-06-05 to 1984-02-26
1885,3278185022,Noel no Fushigi na Bōken,movie,1983
1884,254142495,Kamen no Ninja Akakage,TV,1987-10-13 to 1988-03-22
1883,3330809192,Ninja Robots,TV,1985-10-06 to 1986-07-14
1882,2799934530,Space Pirate Mito,TV,1999-01-04 to 1999-03-29
1881,3556254526,Iron Virgin Jun,OAV,1992-07-21
1880,993746075,Dark Cat,movie,1991
1879,1804125324,Ronin Warriors: Gaiden,OAV,1989-04-30 to 1989-06-01
1876,1537959177,Tonde Mon Pe,TV,1982-06-05 to 1983-04-02
1875,3943927271,Space Pirate Captain Herlock The Endless Odyssey,OAV,2002-12-21
1873,2563978341,Pokémon Advance,TV,2002-11-21 to 2006-09-14
1872,30866465,108 Ward Inside and Out: Make-Up Artist,TV,1990-10-09 to 1991-03-05
1871,1863418035,Haibane Renmei,TV,2002-10-09 to 2002-12-18
1869,982229493,Nangoku Shounen Papuwa-kun,TV,1992-10-10 to 1993-10-02
1868,2383002103,Hanitarou Desu,TV,1997-09-30 to 1998-01-20
1867,2310893715,Legend of the Mystical Ninja,TV,1997-10-04 to 1998-03-28
1865,324872466,Legend of the Galactic Heroes: Overture to a New War,movie,1993
1864,3522380085,Maison Ikkoku: Kanketsuhen,movie,1988-02-06
1862,3985244503,Hajime Ningen Gon,TV,1996-03-09 to 1997-04-22
1861,2943493315,Hajime Ningen Gyatoruz,TV,1974-10-05 to 1976-03-27
1860,910707398,Kinpatsu no Jeanie,TV,1979-07-19 to 1979-10-18
1859,1869981267,File of Young Kindaichi,TV,1997-04-07 to 2000-09-15
1858,1479699686,Little Lulu,TV,1976-10-03 to 1977-04-03
1857,1842805762,Tsuri Baka Nisshi,TV,2002-11-02 to 2003-09-13
1855,2349158813,Forza! Mario,TV,2002-04-06 to 2002-09-28
1854,3055872591,Nono-chan,TV,2001-07-07 to 2002-09-28
1853,310034754,Steel Angel Kurumi Zero,OAV,2001-04-18
1852,3498067101,Lady Georgie,TV,1983-04-09 to 1984-02-25
1851,393400292,Kaibutsu-kun,TV 2,1980-09-02 to 1982-09-28
1850,2156278160,Kaibutsu-kun,TV,1968-04-21 to 1969-03-23
1849,3462630210,Thunderbirds 2086,TV,1982-04-17 to 1982-09-11
1848,2385591005,Kagaku Bōkentai Tansar 5,TV,1979-07-27 to 1980-03-28
1847,2821741645,Shin Megami Tensei Devil Children,TV,2000-10-07 to 2001-09-29
1846,1241005782,Hyppo and Thomas,TV,1971-01-01 to 1972-09-30
1845,3794395795,Ojamanga Yamada-kun,TV,1980-09-28 to 1982-10-10
1844,3243624439,Pecola,TV,2002-10-06 to 2003-03-30
1843,141208841,Kuma no Pūtarō,TV,1995-04-19 to 1996-03-29
1841,2098630365,Fuusen Shoujo Temple-chan,TV,1977-10-01 to 1978-03-25
1840,2001870662,Getbackers,TV,2002-10-05 to 2003-09-20
1839,3970207689,Cyborg 009 Gekijō Ban: Chō Ginga Densetsu,movie,1980
1838,3283022636,Cyborg 009,TV 2/1979,1979-03-06 to 1980-03-25
1837,2814935205,Pia Carrot e Yōkoso!! - Sayaka no Koi Monogatari,movie,2002-10-19
1836,2263851170,Hand Maid Mai,OAV,2003-01-18
1835,1501406923,Gravion,TV,2002-10-07 to 2002-12-16
1834,3081027855,I''s,OAV,2002-12-09
1833,634544159,Piano,TV,2002-11-11 to 2003-01-13
1832,30531021,Shin Megami Tensei Devil Children: Light & Dark,TV,2002-10-05 to 2003-09-27
1831,1172670356,Brave Command Dagwon,TV,1996-02-03 to 1997-01-25
1830,3277573628,Brave Command Dagwon: The Boy with Crystal Eyes,OAV,1997-10-22
1828,2026941002,Sasuga no Sarutobi,TV,1982-10-17 to 1984-03-11
1826,803711834,Platonic Chain,TV,2002-10-04 to 2003-03-28
1825,2110274673,Naruto,TV,2002-10-03 to 2007-02-08
1824,582520551,Sister Princess: Re Pure,TV,2002-10-02 to 2002-12-25
1823,1600742735,Hanada Shōnen-shi,TV,2002-10-01
1822,2473697749,Knight Hunters Eternity,TV,2002-11-28 to 2003-02-20
1821,2255882044,Asobotto Senki Goku,TV,2002-10-01 to 2003-09-30
1820,2935204198,Heat Guy J,TV,2002-10-01 to 2003-03-25
1819,1473346356,Spiral,TV,2002-10-01 to 2003-03-25
1818,1477142568,Bomberman Jetters,TV,2002-10-02 to 2003-09-24
1817,637422203,Pygmalio,TV,1990-11-05 to 1991-09-16
1816,1903289523,Kusoh no Kikai-tachi no Naka no Hakai no Hatsumei,movie,2002-10-01
1815,1626308512,Blue Seed Beyond,OAV,1996-07-24
1811,3263264263,Shinzo,TV,2000-02-05 to 2000-09-23
1809,1725290842,Kaze no Yojimbo,TV,2001-10-02 to 2002-03-26
1806,1198718309,Wolf's Rain,TV,2003-01-06 to 2003-07-29
1805,1941668969,Kaleido Star,TV,2003-04-03 to 2004-03-27
1804,1503175553,Oishinbo,TV,1988-10-17 to 1992-03-17
1802,3040079811,Legend of the Galactic Heroes: My Conquest is the Sea of Stars,movie,1988
1801,891865402,Legend of the Galactic Heroes: Golden Wings,OAV,1992
1800,473049107,"Legend of the Galactic Heroes: A Hundred Billion Stars, A Hundred Billion Lights",OAV,1998
1799,491093418,GoShogun,TV,1981-07-03 to 1981-12-28
1797,1826445628,Saint Seiya: The Hades Chapter - Sanctuary,OAV,2002-11
1796,1046007409,Iruka to Shonen,TV,1975-07-30 to 1975-08-15
1793,1599418729,Hungry Heart - Wild Striker,TV,2002-09-11 to 2003-09-10
1792,225696596,Popolocrois Monogatari,TV,1998-10-04 to 1999-03-28
1791,2509654791,Kin no Tori,movie,1987
1790,1440825827,Phoenix 2772 - Space Firebird,movie,1980
1789,2898124822,Kiki to Lala no Aoi Tori,movie,1989-07-22
1788,349899469,Hyoutan Suzume,movie,1959-02-10
1787,3617090883,Gongitsune,movie,1985-03-16
1786,3245151689,Legend of the Galactic Heroes,OAV,1988-12-21 to 1989-06-20
1785,202855895,Kiko-chan Smile,TV,1996-10-05 to 1997-09-27
1784,3256342636,Rave Master,TV,2001-10-13 to 2002-09-28
1783,2692919136,Pro Golfer Saru,TV,1985-04-02 to 1988-03-28
1782,3402717722,Captain Tsubasa J,TV,1994-10-21 to 1995-12-22
1781,2106856533,E.Y.E.S. of Mars,movie,1993-12-26
1780,2377155021,Queen Millennia Movie,movie,1982-03-13
1779,3259606232,Idol Tenshi Yōkoso Yōko,TV,1990-04-02 to 1991-02-04
1778,640258754,Miimu Iro Iro Yume no Tabi,TV,1983-04-03 to 1985-09-29
1777,2647195888,San-chōme no Tama: Onegai! Momo-chan o Sagashite!!,movie,1993-08-14
1776,198540269,Sobakasu Pucchi,TV,1969-03-31 to 1969-09-27
1775,781801860,Heisei Inu Monogatari Bow,TV,1993-10-14 to 1994-09-22
1774,1236789718,Dragon League,TV,1993-05-07 to 1994-03-06
1773,3134015617,Yume no Crayon Oukoku,TV,1997-09-07 to 1999-01-31
1772,811062830,Soar High! Isami,TV,1995-04-08 to 1996-03-30
1771,307066219,Goal FH,TV,1994-04-04 to 1994-12-26
1770,241389463,Ippatsu Kanta-kun,TV,1977-09-18 to 1978-09-24
1769,2966593740,Nobara no Julie,TV,1979-01-04 to 1979-03-29
1768,2197159786,Kyoryu Daisenso Aizenborg,TV,1977-10-07 to 1978-06-30
1767,1339701771,Kyōryū Bōkenki Jura Tripper,TV,1995-04-02 to 1995-12-24
1766,1500416398,Idol Densetsu Eriko,TV,1989-04-03 to 1990-03-26
1765,720760113,Prince Mackaroo,TV,1998-10-05 to 1999-02-09
1764,3367761431,Neighborhood Story,TV,1995-09-10 to 1996-09-01
1763,1372649055,Mahō no Princess Minky Momo: Yume o Dakishimete,TV,1991-10-02 to 1992-12-23
1762,3831794655,Miracle Giants Domu-kun,TV,1989-04-02 to 1990-03-25
1761,595408114,Rocky Rackat!,TV,1993-04-05 to 1996-03-29
1760,2381715347,Mechakko Dotakon,TV,1981-04-04 to 1981-10-10
1759,2437689581,Salaryman Kintaro,TV,2001-02-18 to 2001-03-18
1758,1935544226,Trapp Ikka Monogatari,TV,1991-01-13 to 1991-12-28
1757,3746643891,Shima Shima Tora no Shimajirou,TV,1993-12-13 to 2008-03-31
1756,265858451,Hiatari Ryoko,TV,1987-03-29 to 1988-03-20
1755,3194182829,Hakushon Daimaō,TV,1969-10-05 to 1970-09-27
1754,2568318606,Thumbelina: A Magical Story,TV,1992-09-30 to 1993-03-31
1753,1882436775,Time Quest!,TV,1989-10-19 to 1990-08-26
1752,3614588463,Gyakuten Ippatsu-man,TV,1982-02-13 to 1983-03-26
1751,2730135222,Kenyū Densetsu Yaiba,TV,1993-04-09 to 1994-04-01
1750,678662590,Zendarman,TV,1979-02-03 to 1980-01-26
1749,221025950,Yattodetaman,TV,1981-02-07 to 1982-02-06
1748,1475455761,Time Patrol-Tai Otasukeman,TV,1980-02-02 to 1981-01-31
1747,2385384325,Itadakiman,TV,1983-04-02 to 1983-09-03
1746,3483788663,Yatterman,TV,1977-01-01 to 1979-01-27
1745,2344486371,Robin Hood,TV,1990-07-29 to 1992-10-28
1744,1412847772,Kaiketsu Zorro,TV,1996-04-05 to 1997-03-28
1743,1573217537,Konchu Monogatari Minashigo Hutch,TV 3,1989-07-21 to 1990-08-31
1742,2151046679,Konchu Monogatari Shin Minashigo Hutch,TV,1974-04-05 to 1974-09-27
1741,3060638660,Adventures of Hutch the Honeybee,TV,1970-04-07 to 1971-12-28
1740,3050682248,Grimm's Fairy Tales,TV,1987-10-21 to 1988-03-30
1739,2730890901,Kyoro-chan,TV,1999-07-01 to 2001-03-29
1738,867890793,Dotto Koni-chan,TV,2000-11-26 to 2001-05-29
1737,536154396,Overman King Gainer,TV,2002-09-07 to 2003-03-22
1736,1937593769,Ghost Stories,TV,2000-10-22 to 2001-03-25
1735,3050571525,Umeboshi Denka,TV,1969-04-01 to 1969-09-23
1734,438387992,Peter Pan & Wendy,TV,1989-01-08 to 1989-12-24
1733,3713756187,Onbu Obake,TV,1972-10-07 to 1973-09-29
1731,2167766348,Shin Obake no Q-Taro,TV,1971-09-01 to 1972-12-27
1730,2931766947,Rerere no Tensai Bakabon,TV,1999-10-19 to 2000-03-21
1729,2830322837,Super Doll Licca-chan,TV,1998-10-06 to 1999-09-28
1728,3739915786,Shōnen Santa no Daibōken,TV,1996-04-06 to 1996-09-21
1727,1289718739,Tomatoman,TV,1992-04-03 to 1993-03-27
1726,3569526011,Sasurai no Shōjo Nell,TV,1979-10-25 to 1980-04-24
1725,2852603813,Tottoi,movie,1992
1724,897797725,Taro the Dragon Boy,movie,1979-03-17
1723,1878761645,Belladonna of Sadness,movie,1973-06
1722,165303542,Jungle Book: Shōnen Mowgli,TV,1989-10-02 to 1990-10-29
1721,982552062,Space Sagittarius,TV,1986-01-10 to 1987-10-09
1720,1582452297,Yasashii Lion,movie,1970-03-21
1719,2309869849,Itazura Tenshi Chippo-chan,TV,1970-03-30 to 1970-12-31
1718,1988932356,Final Flight of the Osiris,OAV,2003
1717,3878230685,Detective Story,OAV,2003
1716,1800707065,Matriculated,OAV,2003
1715,3041734920,Beyond,OAV,2003
1714,469289220,World Record,OAV,2003
1713,1101537100,Kid's Story,OAV,2003
1712,3012765468,Program,OAV,2003
1711,3320730121,Second Renaissance,OAV,2003
1710,3196928420,Animatrix,OAV,2003-06-03
1709,221270701,Yume Senshi Wingman,TV,1984-02-07 to 1985-02-26
1708,636441736,Adventures of the Little Mermaid,TV,1991-02-02 to 1991-07-27
1707,2320279368,"New Jungle Emperor, Go Ahead Leo!",TV,1966-10-05 to 1967-03-29
1706,2321618408,Gekkō no Piasu,OAV,1991-12-14
1704,830378792,Nora,OAV,1985-01-21
1703,3463074384,Tongari Bōshi no Memoru: Marielle no Hōsekibako,OAV,1985-07-21
1702,2828297750,Nihon Tanjō,TV,1970-06-10 to 1970-10-24
1701,2226104830,Yearling,TV,1983-11-08 to 1985-01-22
1700,100708841,Hashire Melos!,movie,1992-07-25
1699,2092446499,Pinch to Punch,TV,1969-09-29 to 1970-03-28
1698,2120474592,Ore wa Chokkaku,TV,1991-01-05 to 1991-10-12
1697,2836608862,Meiken Lassie,TV,1996-01-14 to 1996-08-18
1696,1354156613,Kobo-chan,TV,1992-10-19 to 1994-03-21
1695,2644691442,Mahōtsukai Sally,TV 2/1989,1989-10-09 to 1992-09-23
1694,1289733573,Magical Hat,TV,1989-10-18 to 1990-06-29
1693,1267958849,Ganbare Genki,TV,1980-07-16 to 1981-04-01
1692,3016653598,Song of Baseball Enthusiasts,TV,1977-12-23 to 1979-03-26
1691,3271736422,Magical Idol Pastel Yumi,TV,1986-03-07 to 1986-08-29
1690,3113976212,Magical Star Magical Emi,TV,1985-06-07 to 1986-02-28
1689,1432681586,Kujira no Josephina,TV,1979-04-02 to 1979-09-25
1688,2683110614,Honey Honey no Suteki na Bōken,TV,1981-10-07 to 1982-05-01
1687,2660923869,Teppei,TV,1977-09-12 to 1978-03-27
1686,873802952,Gekito! Crush Gear Turbo,movie,2002-07-20
1685,569330337,Kinnikuman Nisei: Muscle Ninjin Sōdatsu! Chōjin Daisensō,movie,2002-07-20
1684,1990916286,Digimon Frontier Movie,movie,2002-07-20
1683,1795050405,Oshin,movie,1984-03-17
1682,3661411954,Paul no Miracle Daisakusen,TV,1976-10-03 to 1977-09-11
1681,170636496,Magical Fairy Persia,TV,1984-07-06 to 1985-05-31
1680,3063890216,Ochamegami Monogatari Korokoro Poron,TV,1982-05-08 to 1983-03-26
1679,3716238236,O-bake no... Holly,TV,1991-01-28 to 1992-03-06
1671,491379643,Raven Tengu Kabuto,OAV,1992-07-24
1670,323200023,Transformers: Armada,TV,2002-08-23 to 2003-12-12
1669,3041506865,Nayuta,OAV,1986-07-31
1668,961411475,Winds of Change,movie,1978-05-03
1667,3255150211,Chiisana Jumbo,movie,1977-09-10
1666,3771413235,Tanoshii Willow Town,TV,1993-10-07 to 1994-03-31
1665,1200605362,Starship Girl Yamamoto Yohko II,OAV,1997-08-06 to 1997-12-22
1664,2077171233,Nutsberry Town,TV,1992-04-06 to 1993-03-19
1663,3061716975,Yumemiru Topo Gigio,TV,1988-10-07 to 1989-01-06
1662,3077104588,Super Bikkuriman,TV,1992-05-17 to 1993-04-04
1661,2774568696,Osomatsu-kun,TV 2,1988-02-13 to 1989-12-23
1660,3598546339,Oraa Guzura Dado,TV 2/1987,1987-10-12 to 1988-09-20
1659,2406021040,Flower Witch Mary Bell,TV,1992-02-03 to 1993-01-18
1658,1477152995,Pipi to Benai Hotaru,movie,1996
1656,940717965,Denshin Mamotte Shugogetten,OAV,2000-05
1655,1014536197,Hakugei: Legend of the Moby Dick,TV,1997-04-02 to 1999-05-12
1654,1377287715,Tsurikichi Sampei,TV,1980-04-07 to 1982-06-28
1653,3290600834,Kogepan,TV,2001-11-05
1652,3691872192,Ojamajo Doremi #,TV,2000-02-06 to 2001-01-28
1650,2751931672,Mo~tto! Ojamajo Doremi,TV,2001-02-04 to 2002-01-27
1649,2456668355,Ojamajo Doremi DOKKAAN!,TV,2002-02-03 to 2003-01-26
1643,801703616,11 Piki no Neko to Ahoudori,movie,1986-08-27
1627,118628396,Zero Tester,TV,1973-10-01 to 1974-12-30
1626,331640063,Zero-sen Hayato,TV,1964-01-21 to 1964-10-27
1620,1210173454,Hokkyoku no Mūshika Miishika,movie,1979-07-21
1618,1467813879,Chironup no Kitsune,movie,1987
1615,753236233,Bug tte Honey: Megaromu Shōjo Ma 4622,movie,1987-07-21
1600,1496579297,Ten Tokyo Warriors,OAV,1999-07-25
1599,533089972,Doraemon: Obāchan no Omoide,movie,2000-03-04
1550,1635565635,Tokimeki Memorial,OAV,1999-06-17 to 1999-10-08
1548,1455945573,2112: The Birth of Doraemon,movie,1995-03-04
1535,3566818876,Shiawase Sou no Okojo-san,TV,2001-10-02 to 2002-09-24
